Desired Potision,Sim Position,Sim Velocity,Sim Torque,Real Position,Real Velocity,Real Torque
0.6252426563357051,0.6001015305519104,2.5053722858428955,0.05593299865722656,-0.10967421988250514,2.7862759462759463,0.8395604395604401
0.6374239897486896,0.6125763654708862,2.4803712368011475,0.028104782104492188,-0.09861142900740028,3.174476190476188,0.8923076923076927
0.6494480483301835,0.624914824962616,2.452495813369751,0.005282402038574219,-0.08640421149004318,3.537631257631258,0.8131868131868139
0.6613118653236518,0.6371049880981445,2.4223546981811523,-0.010668754577636719,-0.07228961623559904,3.8632185592185593,0.8747252747252752
0.6730125135097733,0.6491383910179138,2.390763759613037,-0.02146148681640625,-0.057030594338902674,4.2514188034188045,0.8571428571428577
0.6845471059286887,0.6610102653503418,2.358332633972168,-0.029738426208496094,-0.04062714579995408,4.476825396825397,0.7868131868131876
0.6959127965923143,0.672717273235321,2.325359344482422,-0.037177085876464844,-0.022316319523918438,5.027819291819291,0.6549450549450562
0.7071067811865476,0.6842572093009949,2.291948080062866,-0.04474925994873047,-0.0024795910582131597,5.3033162393162385,0.9274725274725277
0.7181262977631889,0.6956278085708618,2.2580878734588623,-0.05272960662841797,0.018883039597161755,5.591335775335775,0.8219780219780226
0.7289686274214117,0.7068268060684204,2.223738193511963,-0.061163902282714844,0.04100862134737149,6.017103785103785,0.7780219780219788
0.7396310949786098,0.7178514003753662,2.188852548599243,-0.06963825225830078,0.06389715419241604,6.2174652014652025,0.8923076923076927
0.7501110696304596,0.7286988496780396,2.1534335613250732,-0.0781707763671875,0.08754863813229541,6.61818803418803,0.7780219780219788
0.7604059656000312,0.7393667697906494,2.117480993270874,-0.08679866790771484,0.112344548714427,6.943775335775335,0.6901098901098912
0.7705132427757894,0.7498522400856018,2.080991268157959,-0.095306396484375,0.13828488593881083,7.181704517704517,0.7868131868131876
0.7804304073383298,0.7601527571678162,2.0439836978912354,-0.10378170013427734,0.16536964980544688,7.4196336996337,0.5758241758241773
0.7901550123756905,0.7702656388282776,2.0064687728881836,-0.112213134765625,0.19359884031433516,7.632517704517703,0.6197802197802211
0.7996846584870906,0.780188262462616,1.9684587717056274,-0.1204519271850586,0.22220950637064085,7.983150183150187,0.7428571428571438
0.8090169943749475,0.7899186611175537,1.929980993270874,-0.12893962860107422,0.25196459906920055,8.221079365079362,0.6901098901098912
0.8181497174250235,0.7994542121887207,1.891013503074646,-0.1373453140258789,0.2828641184100107,8.42144078144078,0.5846153846153861
0.8270805742745618,0.8087925314903259,1.8515715599060059,-0.14572811126708984,0.31452658884565565,8.63432478632479,0.5230769230769248
0.8358073613682703,0.8179312348365784,1.8116635084152222,-0.15391159057617188,0.34733348592355284,8.859731379731379,0.4879120879120862
0.8443279255020151,0.8268681168556213,1.7713184356689453,-0.16215991973876953,0.38014038300145003,9.022525030525031,0.4351648351648336
0.8526401643540922,0.8356008529663086,1.7305340766906738,-0.17026710510253906,0.41371023117418204,9.19784126984127,0.4439560439560424
0.8607420270039436,0.8441274166107178,1.6893317699432373,-0.17836952209472656,0.44766155489433146,9.323067155067157,0.4615384615384599
0.8686315144381912,0.8524457216262817,1.647718071937561,-0.18647098541259766,0.4823758297093157,9.435770451770452,0.40879120879120734
0.8763066800438636,0.8605535626411438,1.6056981086730957,-0.1944904327392578,0.5174715800717173,9.61108669108669,0.36483516483516354
0.8837656300886934,0.8684494495391846,1.5632860660552979,-0.20267009735107422,0.5529488059815364,9.573518925518925,0.3296703296703285
0.8910065241883677,0.8761308193206787,1.5204687118530273,-0.21054553985595703,0.5891889829861903,9.748835164835164,0.3296703296703285
0.8980275757606155,0.8835960626602173,1.4772857427597046,-0.2184457778930664,0.6246662088960093,9.773880341880343,0.29450549450549346
0.9048270524660195,0.8908432722091675,1.4337393045425415,-0.22630882263183594,0.6609063859006632,9.849015873015873,0.1538461538461533
0.9114032766354451,0.8978707194328308,1.3898380994796753,-0.2341136932373047,0.6975280384527345,9.849015873015873,0.20659340659340586
0.917754625683981,0.904676616191864,1.345592737197876,-0.241851806640625,0.7337682154573884,9.811448107448108,0.16263736263736206
0.9238795325112866,0.9112593531608582,1.3010157346725464,-0.2496042251586914,0.770008392462044,9.786402930402929,0.08351648351648322
0.9297764858882513,0.9176170825958252,1.2561094760894775,-0.257080078125,0.8062485694666979,9.723789987789985,-0.0219780219780219
0.9354440308298673,0.9237484335899353,1.2109096050262451,-0.26462268829345703,0.8417257953765169,9.661177045177048,0.07472527472527446
0.9408807689542255,0.9296519756317139,1.1654120683670044,-0.2722053527832031,0.877203021286336,9.535951159951153,0.08351648351648322
0.9460853588275454,0.9353260397911072,1.1196167469024658,-0.2795991897583008,0.9122987716487376,9.548473748473754,-0.0219780219780219
0.9510565162951536,0.940769374370575,1.0735481977462769,-0.2869224548339844,0.9473945220111393,9.323067155067157,0.00439560439560438
0.9557930147983302,0.9459806084632874,1.0272181034088135,-0.29425048828125,0.9813458457312887,9.210363858363856,-0.03076923076923066
0.9602936856769432,0.9509584307670593,0.9806293845176697,-0.3014492988586426,1.0149156939040207,9.060092796092796,-0.09230769230769198
0.9645574184577983,0.9557016491889954,0.9338000416755676,-0.30863380432128906,1.047722590981918,8.784595848595849,-0.20659340659340586
0.9685831611286313,0.9602091312408447,0.8867347836494446,-0.3157200813293457,1.0797665369649803,8.584234432234432,-0.1538461538461533
0.9723699203976768,0.9644796252250671,0.8394477367401123,-0.32268381118774414,1.1106660563057904,8.396395604395607,-0.2681318681318672
0.9759167619387475,0.9685121178627014,0.7919555902481079,-0.3295555114746094,1.1408026245517657,8.108376068376067,-0.05714285714285694
0.9792228106217659,0.9723056554794312,0.7442715167999268,-0.33634328842163086,1.1705577172503236,7.807833943833941,-0.347252747252746
0.9822872507286887,0.9758591651916504,0.6964076161384583,-0.3430485725402832,1.198786907759212,7.494769230769229,-0.3296703296703285
0.9851093261547739,0.9791720509529114,0.6483755111694336,-0.3497452735900879,1.2254901960784306,7.1441367521367525,-0.4175824175824161
0.9876883405951377,0.9822432994842529,0.6001785397529602,-0.35630226135253906,1.2514305333028162,6.8310720390720405,-0.2857142857142847
0.9900236577165575,0.985072135925293,0.5518344044685364,-0.36275672912597656,1.275463492790113,6.480439560439564,-0.3736263736263723
0.9921147013144777,0.9876580238342285,0.50335693359375,-0.36919713020324707,1.298733501182575,6.079716727716729,-0.3912087912087898
0.9939609554551795,0.9900001287460327,0.45474934577941895,-0.37545323371887207,1.3204776073853672,5.691516483516484,-0.32087912087911974
0.9955619646030799,0.9920979738235474,0.4060344099998474,-0.3816707134246826,1.34069581139849,5.340884004884003,-0.4615384615384599
0.9969173337331279,0.9939510822296143,0.3572178781032562,-0.38781046867370605,1.3597695887693604,4.952683760683762,-0.4351648351648336
0.9980267284282717,0.9955589771270752,0.3083099126815796,-0.3938225507736206,1.3769359884031438,4.489347985347987,-0.47032967032966866
0.9988898749619702,0.9969213604927063,0.259326308965683,-0.3998464345932007,1.392957961394675,4.126192918192917,-0.42637362637362486
0.9995065603657317,0.9980376958847046,0.21026670932769775,-0.4056510925292969,1.4074540321965365,3.7004249084249103,-0.49670329670329494
0.9998766324816607,0.9989074468612671,0.16115717589855194,-0.4111361503601074,1.4204242008087284,3.2997020757020756,-0.514285714285716
1.0,0.999530553817749,0.11203490942716599,-0.41657787561416626,1.4314869916838333,2.8739340659340655,-0.6637362637362649
0.9998766324816607,0.999907374382019,0.06290505826473236,-0.42227622866630554,1.4410238803692685,2.4105982905982906,-0.5318681318681335
0.9995065603657317,1.0000407695770264,0.013738278299570084,-0.42983630299568176,1.4490348668650341,1.9723076923076945,-0.47032967032966866
0.9988898749619701,0.9999253749847412,-0.03567824140191078,-0.43438661098480225,1.4551384756237127,1.5089719169719196,-0.5406593406593423
0.9980267284282717,0.9995606541633606,-0.08499656617641449,-0.43773430585861206,1.460097657740139,1.0331135531135551,-0.5230769230769248
0.9969173337331279,0.9989491701126099,-0.13408011198043823,-0.4422793984413147,1.4631494621194783,0.5948229548229556,-0.5582417582417598
0.9955619646030799,0.9980919361114502,-0.18306900560855865,-0.4475446939468384,1.4642938887617305,0.2316678876678857,-0.5318681318681335
0.9939609554551795,0.9969891309738159,-0.23204699158668518,-0.45291805267333984,1.4642938887617305,-0.16905494505494545,-0.6109890109890124
0.9921147013144777,0.9956406354904175,-0.28102657198905945,-0.4580141305923462,1.4631494621194783,-0.40698412698412767,-0.6285714285714299
0.9900236577165575,0.9940463900566101,-0.3299759328365326,-0.4626932144165039,1.4608606088349738,-0.619868131868131,-0.5406593406593423
0.9876883405951377,0.9922069311141968,-0.3788476884365082,-0.4672586917877197,1.458190280003052,-0.8327521367521342,-0.5846153846153861
0.9851093261547739,0.9901225566864014,-0.4276297986507416,-0.4716348648071289,1.4547570000762953,-1.045636141636141,-0.6021978021978036
0.9822872507286887,0.9877939820289612,-0.4763016700744629,-0.47599172592163086,1.4505607690547038,-1.2585201465201479,-0.49670329670329494
0.9792228106217659,0.9852213859558105,-0.5248624682426453,-0.4799532890319824,1.4456015869382774,-1.4588815628815617,-0.5846153846153861
0.9759167619387475,0.9824059009552002,-0.5732681751251221,-0.4841444492340088,1.4398794537270163,-1.684288156288158,-0.5758241758241773
0.9723699203976768,0.9793480038642883,-0.6215473413467407,-0.48807740211486816,1.4333943694209204,-1.8220366300366315,-0.5670329670329686
0.9685831611286313,0.9760485887527466,-0.6696717739105225,-0.4919705390930176,1.426527809567407,-2.034920634920635,-0.4439560439560424
0.9645574184577983,0.9725082516670227,-0.7176390886306763,-0.4956488609313965,1.4185168230716414,-2.210236874236873,-0.4175824175824161
